EasyLog USB,Time,CO(ppm),Warning Level,Serial Number,Sensor Life Expiry,Overrange Exposure
1,2019-01-15 09:21:11,0.0,20.0,000026595,24/5/2022,No
2,2019-01-15 09:21:41,0.0,20.0
3,2019-01-15 09:22:11,0.0,20.0
4,2019-01-15 09:22:41,0.0,20.0
5,2019-01-15 09:23:11,0.0,20.0
6,2019-01-15 09:23:41,0.0,20.0
7,2019-01-15 09:24:11,0.0,20.0
8,2019-01-15 09:24:41,0.0,20.0
9,2019-01-15 09:25:11,0.0,20.0
10,2019-01-15 09:25:41,0.0,20.0
11,2019-01-15 09:26:11,0.0,20.0
12,2019-01-15 09:26:41,0.0,20.0
13,2019-01-15 09:27:11,0.0,20.0
14,2019-01-15 09:27:41,0.0,20.0
15,2019-01-15 09:28:11,0.0,20.0
16,2019-01-15 09:28:41,0.0,20.0
17,2019-01-15 09:29:11,0.0,20.0
18,2019-01-15 09:29:41,0.0,20.0
19,2019-01-15 09:30:11,0.0,20.0
20,2019-01-15 09:30:41,0.0,20.0
21,2019-01-15 09:31:11,0.0,20.0
22,2019-01-15 09:31:41,0.0,20.0
23,2019-01-15 09:32:11,0.0,20.0
24,2019-01-15 09:32:41,0.0,20.0
25,2019-01-15 09:33:11,0.0,20.0
26,2019-01-15 09:33:41,0.0,20.0
27,2019-01-15 09:34:11,0.0,20.0
28,2019-01-15 09:34:41,0.0,20.0
29,2019-01-15 09:35:11,0.0,20.0
30,2019-01-15 09:35:41,0.0,20.0
31,2019-01-15 09:36:11,0.0,20.0
32,2019-01-15 09:36:41,0.0,20.0
33,2019-01-15 09:37:11,0.0,20.0
34,2019-01-15 09:37:41,0.0,20.0
35,2019-01-15 09:38:11,0.0,20.0
36,2019-01-15 09:38:41,0.0,20.0
37,2019-01-15 09:39:11,0.0,20.0
38,2019-01-15 09:39:41,0.0,20.0
39,2019-01-15 09:40:11,0.0,20.0
40,2019-01-15 09:40:41,0.0,20.0
41,2019-01-15 09:41:11,0.0,20.0
42,2019-01-15 09:41:41,0.0,20.0
43,2019-01-15 09:42:11,0.0,20.0
44,2019-01-15 09:42:41,0.0,20.0
45,2019-01-15 09:43:11,0.0,20.0
46,2019-01-15 09:43:41,0.0,20.0
47,2019-01-15 09:44:11,0.0,20.0
48,2019-01-15 09:44:41,0.0,20.0
49,2019-01-15 09:45:11,0.0,20.0
50,2019-01-15 09:45:41,0.0,20.0
51,2019-01-15 09:46:11,0.0,20.0
52,2019-01-15 09:46:41,0.0,20.0
